name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kent UK,2020-01-11T00:00:00,4.6,1.5,2.4,85.81,0,0,,0,0,,13.3,196,1030,52,41.1,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T01:00:00,5.3,2.2,3.1,86.04,0,0,,0,0,,14.1,205,1029.8,35.5,41.1,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T02:00:00,6.1,2.9,3.7,84.17,0,0,,0,0,,16.7,208,1029.5,44.2,41.3,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T03:00:00,6.6,3.2,4.1,83.85,0,0,,0,0,,19.1,205,1028.9,38.7,31.4,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T04:00:00,7.1,3.7,4.6,84.41,0,0,,0,0,,20.2,208,1028.3,85.2,25.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T05:00:00,7.7,4.4,5,83.18,0,0,,0,0,,21,211,1028,73.8,21.6,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T06:00:00,8,4.6,5.1,82.1,0,0,,0,0,37.1,22.1,211,1027.6,70.7,18.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T07:00:00,8.2,4.8,5.4,83.03,0,0,,0,0,38.9,22.2,210,1027.4,82.7,16.1,0.2,0,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T08:00:00,8.4,5.1,5.6,82.86,0,0,,0,0,,22.7,210,1026.9,93.4,16,3,0,0,,Overcast,cloudy,"03769099999,C9694,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T09:00:00,8.7,5.3,5.8,82.41,0,0,,0,0,,24.6,213,1026.8,95.4,15.4,10,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T10:00:00,9,5.6,6.1,82.07,0,0,,0,0,38.3,25.3,210,1026.7,97.4,15.3,30,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T11:00:00,9.2,5.7,6.3,82.01,0,0,,0,0,48.9,27.6,217,1026.3,96.3,14.7,64,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T12:00:00,9.3,6.2,6.4,81.87,0,0,,0,0,48.3,24.1,222,1025.6,96.3,14.4,32,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T13:00:00,9.3,5.7,6.7,83.66,0,0,,0,0,51.8,29.7,213,1024.5,90,13.6,21,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-11T14:00:00,9.7,5.3,7.1,83.84,0,0,,,,,43.6,213.1,,95.5,,87.8,0.3,1,,Overcast,cloudy,remote
Kent UK,2020-01-11T15:00:00,9.6,6.5,6.7,81.68,0,0,,0,0,50,25.1,224,1024.1,90,16.4,37,0.1,0,,Partially cloudy,partly-cloudy-day,"03882099999,D1286,03693099999"
Kent UK,2020-01-11T16:00:00,9.4,6.4,6.6,82.66,0,0,,0,0,48.2,22.3,230,1024.9,90,16,9,0,0,,Partially cloudy,partly-cloudy-day,"03882099999,D1286"
Kent UK,2020-01-11T17:00:00,9.5,6.2,6.4,80.67,0,0,,0,0,51.8,27.2,219,1023.5,98.9,15,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T18:00:00,9.7,6.6,6.5,80.7,0,0,,0,0,59,24.4,216,1023.4,93.2,15,0,,0,,Overcast,cloudy,"3,882,099,999,037,970,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T19:00:00,9.5,6,6.7,82.84,0,0,,0,0,53.5,30,218,1023,95.6,13.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T20:00:00,9.5,5.8,6.5,81.63,0,0,,0,0,52.7,32.3,214,1022.7,95.8,15.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T21:00:00,9.6,5.8,6.6,81.55,0,0,,0,0,55.1,33.5,211,1022.2,96.9,16.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T22:00:00,9.5,5.8,6.6,82.16,0,0,,0,0,53,32.1,215,1021.7,98,15.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-11T23:00:00,9.6,6.1,6.5,81.28,0,0,,0,0,51.3,28.3,217,1021.4,94.9,18.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T00:00:00,9.5,6.1,6.5,81.87,0,0,,0,0,46.3,27.6,217,1020.6,94.9,16.5,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T01:00:00,9.4,6,6.6,82.69,0,0,,0,0,51.1,28.1,215,1019.8,100,16.5,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T02:00:00,9.5,6.2,6.8,83.18,0,0,,0,0,53.6,27.3,217,1019.4,100,14.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T03:00:00,9.4,5.8,7.1,85.16,0,0,,0,0,,31.1,210,1018.6,100,14.4,0,,0,,Overcast,cloudy,"376,909,999,903,797,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T04:00:00,9.2,5.7,7.4,88.18,0,0,,0,0,,28.8,213,1018,98.5,11.4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T05:00:00,9,5.5,7.9,92.58,0,0,,0,0,51.6,27.6,216,1017.4,92.9,6.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T06:00:00,9,5.6,8.2,94.66,0.588,100,rain,0,0,47.6,26.9,218,1016.9,92.9,7.1,0,,0,,"Rain, Overcast",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T07:00:00,9.5,6.1,8.7,95.2,0,0,,0,0,49.1,27.2,223,1016.5,98,14.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T08:00:00,9.9,6.7,9.1,94.46,0,0,,0,0,54.5,27.6,227,1016.2,89.9,21.9,6,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,03781099999,AR120,03693099999,03770099999"
Kent UK,2020-01-12T09:00:00,10.3,10.3,9.1,91.81,0,0,,0,0,50.2,25.4,231,1016.4,86.9,32.5,9,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T10:00:00,10.9,10.9,8.2,83.54,0,0,,0,0,49.2,26.8,243,1017.1,87.8,36.7,31,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T11:00:00,10.9,10.9,7.3,78.29,0,0,,0,0,52.5,28.7,244,1017.8,52.6,29,91,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T12:00:00,11,11,6.9,75.9,0.341,100,rain,0,0,51,28.3,246,1017.9,74.4,30.7,84,0.3,1,,"Rain, Partially cloudy",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T13:00:00,11.2,11.2,6.5,72.74,0,0,,0,0,52.7,26.9,252,1017.9,66.4,32.3,66,0.2,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T14:00:00,11.1,11.1,5.9,70.42,0,0,,0,0,48.9,24.9,259,1018.2,56.9,38.6,117,0.4,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T15:00:00,10.7,10.7,5.1,68.35,0,0,,0,0,44.3,22.8,264,1019.1,48.5,37.1,125,0.5,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T16:00:00,9.5,7.1,4.7,72.02,0,0,,0,0,,16.3,259,1019.8,33.9,39.4,20,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-12T17:00:00,8.6,6.1,4.5,75.4,0,0,,0,0,,15.6,259,1020.5,31.1,37.6,5,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03882099999,03797035047,03781099999,E2812,03693099999,03770099999"
Kent UK,2020-01-12T18:00:00,7.5,5.3,4.4,80.68,0,0,,0,0,,12.5,246,1021,23.2,41.2,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T19:00:00,7.3,5.1,4.6,82.54,0,0,,0,0,,12.2,236,1021.2,50.3,40,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T20:00:00,6.7,4.6,4.4,85.66,0,0,,0,0,,10.6,227,1021.3,18.5,34.9,0,,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T21:00:00,6.3,4.1,4.5,88.51,0,0,,0,0,,10.2,229,1021.4,50,29.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T22:00:00,6,3.8,4.5,90.33,0,0,,0,0,,10.3,217,1021.3,10,19.5,0,,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-12T23:00:00,5.7,3.2,4.7,92.85,0,0,,0,0,,11.8,221,1021.1,94.2,13.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T00:00:00,5.9,3.6,4.8,92.63,0,0,,0,0,,10.6,225,1020.9,36.1,12,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T01:00:00,5.6,3.1,4.8,94.88,0,0,,0,0,,11.1,219,1020.3,29.1,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T02:00:00,5.9,3.3,5.1,94.17,0,0,,0,0,,12.7,213,1019.5,61.3,13.3,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T03:00:00,6.2,3.5,5.1,92.98,0,0,,0,0,,13,203,1018.8,77.3,14.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T04:00:00,6.6,3.6,5.3,91.22,0,0,,0,0,,16.1,206,1017.8,56.9,13.3,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T05:00:00,6.8,3.9,5.6,91.84,0,0,,0,0,,15.3,208,1016.9,70.7,15.6,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T06:00:00,7,4.2,5.7,91.04,0.062,100,rain,0,0,,15.5,209,1016.4,74.9,15.6,0,,0,,"Rain, Partially cloudy",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T07:00:00,7,4.3,5.8,92.13,0,0,,0,0,,14.4,204,1015.8,63.6,14.2,0.3,0,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T08:00:00,7.3,4.6,6.1,92.14,0,0,,0,0,,15,199,1015.4,85.3,12.7,5,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,C1037,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T09:00:00,7.4,4.4,6,91.25,0,0,,0,0,,17.4,197,1014.8,48.1,13,12,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T10:00:00,8.1,4.8,6.1,86.85,0,0,,0,0,,22.5,194,1013.5,57,15.5,25,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T11:00:00,8.5,5,5.9,83.84,0,0,,0,0,,24.8,191,1012.4,56.8,18.4,71,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T12:00:00,8.6,4.9,5.8,82.75,0.02,100,rain,0,0,48.2,28.2,197,1010.7,66.7,21.3,82,0.3,1,,"Rain, Partially cloudy",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T13:00:00,8.9,5.5,6,82.1,0,0,,0,0,47.7,25,196,1009.2,72.3,17.4,89,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T14:00:00,9,5.5,6.3,82.88,0,0,,0,0,47.1,27.4,193,1007.2,81.7,22.5,78,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T15:00:00,9,5.2,6.6,84.99,0,0,,0,0,48.1,30.4,191,1005.3,73.8,26,55,0.2,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T16:00:00,9.1,5.1,7.3,88.69,0,0,,0,0,52.3,34,192,1003.5,71.2,17.5,15,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-13T17:00:00,9.9,5.9,7.5,85.05,0,0,,0,0,58.8,38.1,203,1002.1,77.4,33.8,1,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03882099999,03797035047,03781099999,E8153,03693099999,03770099999"
Kent UK,2020-01-13T18:00:00,10.4,10.4,7.9,84.6,0.083,100,rain,0,0,,36,200,1000.9,82.6,24.8,0,,0,,"Rain, Partially cloudy",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-13T19:00:00,9.6,5.3,8.4,92.22,0,0,,0,0,77.8,42.5,200,998.5,60,9,0,,0,,Partially cloudy,partly-cloudy-night,3781099999
Kent UK,2020-01-13T20:00:00,10.2,10.2,9.6,96.06,0,0,,0,0,,33.5,220,1000.3,80,7,0,,0,,Partially cloudy,partly-cloudy-night,3882099999
Kent UK,2020-01-13T21:00:00,11,11,9,87.47,0,0,,,,,64.8,204.3,,99.6,,0,,0,,Overcast,wind,remote
Kent UK,2020-01-13T22:00:00,11.1,11.1,9.1,87.48,0,0,,,,,64.1,206.6,,99.7,,0,,0,,Overcast,wind,remote
Kent UK,2020-01-13T23:00:00,10.1,10.1,8.9,92.16,0,0,,0,0,75,38.7,191,997.3,73.3,6.9,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T00:00:00,8.6,4.9,7.4,92.33,4.425,100,rain,0,0,72.7,28,219,997.9,85.1,8,0,,0,,"Rain, Partially cloudy",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T01:00:00,8.2,4.9,7.1,92.52,0,0,,0,0,76,22.4,201,998.1,88,20.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T02:00:00,7.9,5,6.5,90.41,0,0,,0,0,,18.2,198,998.1,90,16.6,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T03:00:00,7.9,4.9,6.5,90.72,0,0,,0,0,,18.5,198,998.4,94.3,14.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T04:00:00,8.1,5.1,6.5,90.09,0,0,,0,0,,18.8,195,998.6,95.1,11,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T05:00:00,8.3,5.4,6.5,88.43,0,0,,0,0,,18.3,194,999.2,74.9,10.1,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T06:00:00,8.2,5.7,6.6,89.83,0,0,,0,0,33.5,15.3,191,999.8,74.6,8.9,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T07:00:00,7.9,5.4,6.4,90.08,0,0,,0,0,,15.3,184,999.9,70.4,9.4,0.2,0,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T08:00:00,8.3,5.5,6.7,89.3,0,0,,0,0,,17.5,184,999.8,65.8,10.1,5,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,C9694,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T09:00:00,8.7,5.8,7.3,90.52,0,0,,0,0,,20.1,184,999.8,61.3,9.9,22,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T10:00:00,9.4,6.2,7.8,90,0,0,,0,0,,24.4,182,999.8,72.4,9.6,43,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T11:00:00,9.5,6.1,8.1,91.16,0,0,,0,0,42.5,27.4,183,999.3,84.4,10.5,49,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T12:00:00,10.1,10.1,8.7,91.37,0.65,100,rain,0,0,51.8,30,178,997.8,75.3,13.4,76,0.3,1,,"Rain, Partially cloudy",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T13:00:00,10.8,10.8,10,94.69,0,0,,0,0,56.2,35.4,182,996.4,82.8,7.5,48,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T14:00:00,11.7,11.7,10.9,94.73,0,0,,0,0,66.2,40.8,184,995.5,87.3,4.4,34,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T15:00:00,12.1,12.1,11.2,94.04,0,0,,0,0,71.6,44.2,186,995.5,90,6.1,29,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T16:00:00,12.3,12.3,11,91.87,0,0,,0,0,78.9,44.7,186,995.6,88.5,7.7,15,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-14T17:00:00,12.2,12.2,11.1,92.56,0,0,,0,0,80.2,46.1,186,996,90,7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T18:00:00,12,12,10.9,92.7,2.116,100,rain,0,0,79,48.6,188,996.5,90,6.5,0,,0,,"Rain, Partially cloudy",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T19:00:00,12.1,12.1,10.4,89.19,0,0,,0,0,82.2,49.7,186,997,88.9,8.4,0,,0,,Partially cloudy,wind,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T20:00:00,12.1,12.1,10.3,88.4,0,0,,0,0,82.9,47.4,188,997.4,93,8.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T21:00:00,12.2,12.2,10,86.4,0,0,,0,0,87.9,49.6,188,997.9,88,8.4,0,,0,,Partially cloudy,wind,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T22:00:00,11.7,11.7,10,89.51,0,0,,0,0,88.9,49.2,193,998.5,79.9,4.8,0,,0,,Partially cloudy,wind,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-14T23:00:00,11.7,11.7,9.8,88.02,0,0,,0,0,82.3,47.3,188,998.9,87.6,7.6,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T00:00:00,11.7,11.7,9.4,86.02,2.092,100,rain,0,0,76.7,46.9,186,999.2,79.8,8,0,,0,,"Rain, Partially cloudy",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T01:00:00,11.5,11.5,9.3,86.67,0,0,,0,0,74.8,46,183,999.1,90,9.5,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T02:00:00,11.7,11.7,8.9,82.92,0,0,,0,0,76.9,43,185,999.3,87.6,10.9,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T03:00:00,11.7,11.7,8.7,81.9,0,0,,0,0,72.6,41.5,185,999.8,95.4,12,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T04:00:00,11.1,11.1,8.6,84.62,0,0,,0,0,67.3,37.8,186,1000,91.5,10.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T05:00:00,10.6,10.6,8.6,87.6,0,0,,0,0,68.4,35.3,185,1000.3,90,10.1,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T06:00:00,10,10,8,86.92,2.631,100,rain,0,0,58.9,29.2,203,1000.9,94.9,10.6,0,,0,,"Rain, Overcast",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T07:00:00,9.7,6.4,7.6,87.3,0,0,,0,0,65.5,26.6,313,1001.3,91,15.7,0.1,0,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T08:00:00,8.5,5.6,7.2,91.62,0,0,,0,0,54.4,18.9,257,1002.4,87.7,9.1,7.3,0,0,,Partially cloudy,partly-cloudy-day,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-15T09:00:00,7.7,5,6.8,93.92,0,0,,0,0,59.4,15.3,256,1003.6,89.8,7,6,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,03781099999,E2812,03693099999,03770099999"
Kent UK,2020-01-15T10:00:00,6.9,4.1,5.8,92.38,0,0,,0,0,,14.8,231,1005.2,86.6,12.8,26,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-15T11:00:00,6.6,4,5.5,92.61,0,0,,0,0,,13.4,221,1006.4,88,20.2,45,0.2,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-15T12:00:00,6.8,4.4,5.6,91.78,4.816,100,rain,0,0,,12.5,203,1007.4,91.1,37.9,50,0.2,1,,"Rain, Overcast",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-15T13:00:00,7.4,4.7,5.9,89.93,0,0,,0,0,,15.2,191,1008.4,73.1,42.4,53,0.2,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
